time,close,high,low,open,volumefrom,volumeto
2018-01-16 00:31:00,1249.79,1251.22,1249.79,1250.16,577.89,722046.08
2018-01-16 00:32:00,1250.44,1251.34,1249.14,1249.79,396.13,495893.77
2018-01-16 00:33:00,1248.66,1250.9,1248.21,1250.44,888.19,1107914.54
2018-01-16 00:34:00,1244.0,1248.66,1244.0,1248.66,1879.93,2339664.66
2018-01-16 00:35:00,1237.95,1244.74,1237.95,1244.0,1929.86,2400080.87
2018-01-16 00:36:00,1234.47,1237.94,1234.47,1237.94,2204.07,2727190.71
2018-01-16 00:37:00,1239.9,1240.42,1232.92,1234.47,2267.17,2799881.91
2018-01-16 00:38:00,1240.39,1241.94,1238.56,1239.23,1142.78,1416558.39
2018-01-16 00:39:00,1237.21,1240.8,1236.72,1240.12,1263.0,1563167.42
2018-01-16 00:40:00,1232.46,1237.48,1232.46,1237.21,961.2,1187469.48
2018-01-16 00:41:00,1238.24,1239.2,1232.39,1232.46,1338.74,1657240.45
2018-01-16 00:42:00,1236.65,1240.01,1236.65,1238.24,1801.81,2236582.19
2018-01-16 00:43:00,1233.25,1236.68,1233.11,1236.65,758.88,936009.24
2018-01-16 00:44:00,1240.61,1241.39,1233.25,1233.25,1142.8,1413153.98
2018-01-16 00:45:00,1249.7,1249.7,1240.41,1240.61,1850.42,2304704.56
2018-01-16 00:46:00,1250.33,1251.89,1249.49,1249.7,1100.48,1378013.65
2018-01-16 00:47:00,1250.91,1250.91,1248.42,1250.33,795.12,994398.35
2018-01-16 00:48:00,1254.43,1255.21,1250.71,1250.91,1033.48,1293943.21
2018-01-16 00:49:00,1255.69,1255.85,1254.43,1254.97,571.3,720405.86
2018-01-16 00:50:00,1257.14,1258.96,1255.69,1255.69,1753.77,2202577.01
2018-01-16 00:51:00,1259.18,1259.18,1256.09,1257.14,920.11,1155707.01
2018-01-16 00:52:00,1261.55,1261.55,1258.2,1258.95,627.88,791104.81
2018-01-16 00:53:00,1260.2,1262.16,1260.17,1261.55,720.03,909292.91
2018-01-16 00:54:00,1258.71,1260.2,1258.41,1260.2,884.35,1118900.1
2018-01-16 00:55:00,1258.33,1258.89,1257.93,1258.71,545.9,696719.65
2018-01-16 00:56:00,1257.14,1259.14,1257.09,1258.33,377.91,474741.63
2018-01-16 00:57:00,1256.55,1257.14,1254.92,1257.14,501.19,629437.67
2018-01-16 00:58:00,1253.55,1256.62,1253.26,1256.55,452.3,567956.86
2018-01-16 00:59:00,1250.74,1253.56,1250.49,1253.55,503.73,630540.19
2018-01-16 01:00:00,1243.6,1251.09,1241.53,1250.74,1599.15,1987478.11
2018-01-16 01:01:00,1238.64,1243.36,1238.55,1243.36,869.41,1075064.82
2018-01-16 01:02:00,1234.76,1239.67,1234.43,1238.64,696.09,859595.09
2018-01-16 01:03:00,1231.32,1234.55,1231.21,1234.55,1101.67,1357447.18
2018-01-16 01:04:00,1227.56,1231.42,1227.56,1231.32,2314.84,2837182.15
2018-01-16 01:05:00,1235.6,1235.6,1227.33,1227.33,1725.27,2123523.38
2018-01-16 01:06:00,1237.3,1237.37,1233.95,1235.78,881.52,1088449.53
2018-01-16 01:07:00,1232.17,1237.97,1232.17,1237.9,838.97,1034740.48
2018-01-16 01:08:00,1235.47,1235.67,1231.3,1231.71,612.65,755099.88
2018-01-16 01:09:00,1243.59,1243.75,1235.47,1235.47,817.62,1015439.2
2018-01-16 01:10:00,1246.78,1246.89,1242.33,1243.58,555.01,692486.16
2018-01-16 01:11:00,1247.91,1248.57,1245.91,1247.35,478.58,596514.13
2018-01-16 01:12:00,1250.17,1250.17,1248.64,1248.65,556.4,694139.07
2018-01-16 01:13:00,1256.71,1257.3,1250.09,1250.17,1014.95,1271169.89
2018-01-16 01:14:00,1251.65,1257.12,1251.62,1256.71,678.92,851955.46
2018-01-16 01:15:00,1251.2,1251.38,1250.01,1251.26,358.35,448223.91
2018-01-16 01:16:00,1255.33,1255.33,1251.01,1251.2,404.95,506557.65
2018-01-16 01:17:00,1258.06,1259.81,1255.33,1255.33,1272.32,1606919.01
2018-01-16 01:18:00,1259.92,1259.92,1257.81,1258.09,962.53,1209849.93
2018-01-16 01:19:00,1261.27,1261.74,1259.16,1259.74,438.84,552702.06
2018-01-16 01:20:00,1260.89,1263.34,1260.86,1261.27,585.55,738479.81
2018-01-16 01:21:00,1257.14,1260.89,1256.02,1260.89,939.16,1180835.21
2018-01-16 01:22:00,1257.12,1257.83,1256.73,1257.14,457.52,572356.84
2018-01-16 01:23:00,1252.59,1256.78,1252.46,1256.78,341.62,430198.23
2018-01-16 01:24:00,1249.78,1252.97,1248.96,1252.59,582.31,728284.18
2018-01-16 01:25:00,1245.58,1249.33,1245.55,1249.26,581.55,723683.18
2018-01-16 01:26:00,1240.46,1245.58,1239.08,1245.58,918.72,1140692.62
2018-01-16 01:27:00,1237.74,1241.67,1237.03,1240.46,976.82,1209200.8
2018-01-16 01:28:00,1238.14,1239.42,1237.72,1237.73,510.65,631849.84
2018-01-16 01:29:00,1236.64,1238.14,1236.45,1238.14,571.75,706510.83
2018-01-16 01:30:00,1235.47,1237.61,1234.12,1236.64,1019.6,1259277.15
2018-01-16 01:31:00,1231.03,1236.02,1231.03,1235.9,818.13,1006994.67
2018-01-16 01:32:00,1225.92,1231.03,1225.72,1231.03,1699.6,2082326.92
2018-01-16 01:33:00,1223.04,1226.41,1221.84,1225.92,1319.82,1612477.62
2018-01-16 01:34:00,1219.13,1223.02,1219.09,1223.01,1466.32,1787342.78
2018-01-16 01:35:00,1224.93,1225.16,1218.73,1219.13,2368.95,2885562.62
2018-01-16 01:36:00,1227.7,1227.88,1223.88,1224.93,1005.48,1230783.41
2018-01-16 01:37:00,1222.59,1228.65,1222.59,1227.7,711.54,870864.54
2018-01-16 01:38:00,1216.98,1223.32,1216.96,1222.82,1307.71,1591794.22
2018-01-16 01:39:00,1211.1,1216.86,1210.6,1216.53,2000.88,2422796.69
2018-01-16 01:40:00,1208.19,1211.08,1207.85,1210.6,2047.59,2471194.07
2018-01-16 01:41:00,1209.47,1209.86,1207.33,1208.19,2040.34,2460104.02
2018-01-16 01:42:00,1209.05,1211.94,1208.33,1209.47,1801.52,2178459.15
2018-01-16 01:43:00,1214.75,1214.88,1209.05,1209.05,607.31,737327.9
2018-01-16 01:44:00,1213.61,1215.32,1213.05,1214.91,865.06,1049324.87
2018-01-16 01:45:00,1208.63,1213.56,1208.34,1213.56,851.31,1029059.68
2018-01-16 01:46:00,1213.08,1213.18,1207.9,1208.59,1456.31,1759015.49
2018-01-16 01:47:00,1220.03,1220.98,1212.7,1213.09,1107.0,1348823.19
2018-01-16 01:48:00,1226.65,1227.17,1218.82,1219.92,1024.34,1251343.15
2018-01-16 01:49:00,1226.17,1230.01,1222.61,1226.65,1186.68,1458555.71
2018-01-16 01:50:00,1218.98,1226.86,1218.78,1226.17,1723.61,2102218.61
2018-01-16 01:51:00,1216.2,1218.99,1215.21,1218.98,553.44,674184.33
2018-01-16 01:52:00,1221.43,1221.43,1215.89,1216.2,768.3,937557.54
2018-01-16 01:53:00,1225.69,1226.08,1221.13,1221.43,722.29,883587.74
2018-01-16 01:54:00,1228.26,1228.73,1225.45,1225.69,960.54,1177442.22
2018-01-16 01:55:00,1232.04,1232.07,1227.57,1228.26,480.37,590781.36
2018-01-16 01:56:00,1229.59,1233.76,1229.59,1232.21,999.29,1229512.85
2018-01-16 01:57:00,1230.78,1230.78,1226.86,1229.27,442.98,544175.59
2018-01-16 01:58:00,1232.04,1233.41,1230.78,1230.78,560.98,691578.8
2018-01-16 01:59:00,1232.85,1233.3,1231.86,1232.04,647.29,797060.61
2018-01-16 02:00:00,1230.22,1235.27,1229.86,1232.85,1822.63,2243367.45
2018-01-16 02:01:00,1229.17,1231.22,1228.19,1230.08,612.0,750957.72
2018-01-16 02:02:00,1227.44,1229.85,1227.37,1229.17,569.13,699506.03
2018-01-16 02:03:00,1223.8,1227.44,1223.2,1227.44,820.46,1004163.15
2018-01-16 02:04:00,1227.15,1228.26,1223.08,1223.67,796.07,974130.06
2018-01-16 02:05:00,1225.55,1228.86,1225.55,1227.15,351.4,430744.02
2018-01-16 02:06:00,1231.16,1231.16,1223.97,1225.55,512.89,629968.89
2018-01-16 02:07:00,1233.17,1233.17,1231.11,1231.16,314.96,388581.54
2018-01-16 02:08:00,1235.09,1235.93,1232.34,1232.71,471.3,581249.89
2018-01-16 02:09:00,1234.0,1235.13,1233.32,1235.09,513.2,633694.89
2018-01-16 02:10:00,1232.02,1234.0,1231.97,1234.0,200.14,246445.51
2018-01-16 02:11:00,1234.09,1234.09,1232.02,1232.02,312.51,385191.74
2018-01-16 02:12:00,1239.02,1239.22,1234.07,1234.32,1105.72,1365144.82
2018-01-16 02:13:00,1235.68,1239.65,1235.2,1239.01,664.58,823653.68
2018-01-16 02:14:00,1236.66,1236.73,1234.82,1235.68,383.88,474177.78
2018-01-16 02:15:00,1231.02,1236.66,1231.02,1236.66,652.6,805350.47
2018-01-16 02:16:00,1226.38,1231.0,1224.84,1230.79,790.03,969766.93
2018-01-16 02:17:00,1224.69,1228.64,1224.34,1228.64,562.26,687686.64
2018-01-16 02:18:00,1221.48,1224.69,1221.39,1224.69,755.52,924911.65
2018-01-16 02:19:00,1216.14,1220.84,1215.97,1220.84,1097.22,1330882.08
2018-01-16 02:20:00,1211.37,1216.56,1211.37,1216.14,1469.99,1781041.19
2018-01-16 02:21:00,1211.06,1211.4,1207.3,1211.4,1665.37,2012995.84
2018-01-16 02:22:00,1220.49,1221.4,1211.33,1211.33,1722.55,2092585.42
2018-01-16 02:23:00,1221.88,1222.57,1220.49,1220.49,538.56,657639.9
2018-01-16 02:24:00,1221.79,1222.19,1220.2,1221.88,726.13,885459.74
2018-01-16 02:25:00,1224.89,1226.53,1221.52,1221.79,837.67,1026542.54
2018-01-16 02:26:00,1224.71,1225.57,1223.6,1224.89,444.29,544752.68
2018-01-16 02:27:00,1225.3,1225.42,1224.64,1224.71,276.28,338415.08
2018-01-16 02:28:00,1223.01,1226.31,1223.01,1225.3,568.09,695093.52
2018-01-16 02:29:00,1219.5,1223.01,1218.42,1223.01,713.58,869680.56
2018-01-16 02:30:00,1224.64,1224.86,1219.08,1219.5,608.72,743510.38
2018-01-16 02:31:00,1227.3,1227.61,1224.72,1224.72,276.76,338876.37
2018-01-16 02:32:00,1231.93,1231.93,1227.0,1227.3,577.1,709085.76
2018-01-16 02:33:00,1234.49,1234.92,1231.46,1231.93,804.65,992132.9
2018-01-16 02:34:00,1231.42,1234.56,1230.91,1234.56,928.69,1143422.2
2018-01-16 02:35:00,1233.86,1234.39,1230.6,1231.42,550.61,678601.58
2018-01-16 02:36:00,1235.1,1235.53,1232.96,1233.86,435.08,535992.28
2018-01-16 02:37:00,1237.39,1237.72,1235.1,1235.24,355.68,440150.1
2018-01-16 02:38:00,1240.46,1241.73,1235.47,1237.39,806.82,1000551.72
2018-01-16 02:39:00,1241.86,1244.78,1241.29,1241.59,756.38,939943.23
2018-01-16 02:40:00,1242.07,1242.56,1241.75,1241.86,365.88,454797.01
2018-01-16 02:41:00,1240.04,1241.72,1238.2,1241.72,531.9,659994.37
2018-01-16 02:42:00,1241.62,1242.65,1239.99,1239.99,315.28,391622.11
2018-01-16 02:43:00,1239.93,1242.48,1239.92,1241.62,328.28,407514.05
2018-01-16 02:44:00,1238.46,1240.66,1237.59,1240.01,666.5,826677.39
2018-01-16 02:45:00,1237.89,1238.44,1235.31,1238.44,511.4,633324.53
2018-01-16 02:46:00,1243.45,1243.76,1237.95,1237.95,601.0,748137.67
2018-01-16 02:47:00,1241.56,1245.42,1241.56,1243.64,586.32,731850.18
2018-01-16 02:48:00,1238.84,1241.62,1238.0,1241.56,342.91,424882.36
2018-01-16 02:49:00,1240.93,1242.52,1238.84,1238.84,210.26,260853.66
2018-01-16 02:50:00,1238.16,1241.3,1236.77,1241.3,866.43,1069438.14
2018-01-16 02:51:00,1240.22,1240.25,1238.17,1238.17,424.99,526254.31
2018-01-16 02:52:00,1245.7,1246.1,1239.64,1240.22,752.36,936963.04
2018-01-16 02:53:00,1251.83,1252.82,1245.7,1245.7,686.08,857393.07
2018-01-16 02:54:00,1250.34,1253.14,1250.34,1251.83,268.38,336067.44
2018-01-16 02:55:00,1252.03,1252.73,1250.28,1250.34,205.69,258793.03
2018-01-16 02:56:00,1258.83,1258.83,1252.03,1252.03,795.79,999611.68
2018-01-16 02:57:00,1258.84,1261.49,1257.44,1257.8,1145.41,1442705.47
2018-01-16 02:58:00,1255.97,1260.0,1255.72,1258.86,683.34,857664.31
2018-01-16 02:59:00,1261.63,1261.69,1254.85,1255.97,897.72,1129692.92
2018-01-16 03:00:00,1260.04,1261.63,1260.0,1261.63,407.57,513592.32
2018-01-16 03:01:00,1254.74,1260.04,1254.74,1260.04,557.94,700272.58
2018-01-16 03:02:00,1257.67,1258.1,1254.44,1254.74,473.88,594568.4
2018-01-16 03:03:00,1256.22,1259.34,1256.22,1257.67,277.68,349333.44
2018-01-16 03:04:00,1257.9,1257.9,1254.93,1256.22,270.2,340155.04
2018-01-16 03:05:00,1255.44,1258.67,1255.25,1257.86,661.0,833766.75
2018-01-16 03:06:00,1256.99,1256.99,1255.11,1255.44,286.45,359247.31
2018-01-16 03:07:00,1259.4,1259.86,1256.59,1256.99,364.25,457347.46
2018-01-16 03:08:00,1261.39,1261.88,1259.3,1259.86,677.09,854021.3
2018-01-16 03:09:00,1259.07,1261.42,1258.52,1261.42,385.96,485777.63
2018-01-16 03:10:00,1258.56,1259.25,1257.98,1259.07,215.45,271428.48
2018-01-16 03:11:00,1260.02,1260.67,1258.52,1258.56,401.6,506261.17
2018-01-16 03:12:00,1258.94,1260.82,1258.86,1260.54,517.14,651624.78
2018-01-16 03:13:00,1253.35,1259.03,1253.35,1258.65,1030.79,1294617.44
2018-01-16 03:14:00,1256.55,1256.58,1251.5,1253.35,681.55,852412.48
2018-01-16 03:15:00,1258.79,1259.03,1256.41,1256.55,265.05,333832.34
2018-01-16 03:16:00,1257.77,1259.42,1257.38,1258.8,271.94,342057.05
2018-01-16 03:17:00,1257.89,1257.93,1256.67,1257.76,154.54,194585.07
2018-01-16 03:18:00,1257.48,1258.27,1256.69,1257.88,204.67,257293.71
2018-01-16 03:19:00,1256.77,1257.81,1256.63,1257.48,156.41,196685.17
2018-01-16 03:20:00,1250.51,1256.93,1250.51,1256.78,939.51,1176854.86
2018-01-16 03:21:00,1251.67,1252.1,1247.77,1250.51,1094.53,1367340.98
2018-01-16 03:22:00,1255.59,1256.4,1251.52,1251.67,719.47,902779.59
2018-01-16 03:23:00,1243.42,1255.41,1243.17,1255.41,1259.4,1568814.42
2018-01-16 03:24:00,1239.92,1244.46,1239.68,1243.42,644.6,803396.39
2018-01-16 03:25:00,1246.9,1247.29,1239.66,1239.92,636.52,790785.59
2018-01-16 03:26:00,1241.61,1248.33,1241.61,1247.29,707.3,878147.55
2018-01-16 03:27:00,1239.26,1242.82,1239.16,1241.57,326.03,404134.36
2018-01-16 03:28:00,1235.29,1239.2,1235.26,1239.16,578.6,718715.74
2018-01-16 03:29:00,1234.99,1235.18,1232.68,1235.18,788.73,972716.31
2018-01-16 03:30:00,1236.52,1238.16,1234.68,1234.99,626.62,773262.11
2018-01-16 03:31:00,1240.42,1241.13,1236.52,1236.52,381.72,472784.56
2018-01-16 03:32:00,1245.38,1245.66,1240.83,1241.23,354.48,441538.98
2018-01-16 03:33:00,1238.89,1245.79,1238.77,1245.42,306.52,379909.85
2018-01-16 03:34:00,1237.9,1239.91,1236.76,1238.89,392.61,485719.15
2018-01-16 03:35:00,1244.04,1244.08,1237.76,1237.9,780.6,969007.46
2018-01-16 03:36:00,1239.53,1244.34,1239.53,1244.04,306.84,380383.33
2018-01-16 03:37:00,1235.73,1239.6,1235.67,1239.53,451.17,559926.91
2018-01-16 03:38:00,1227.56,1236.04,1227.42,1235.73,983.89,1212329.67
2018-01-16 03:39:00,1225.93,1230.66,1225.7,1227.56,1100.99,1349366.51
2018-01-16 03:40:00,1228.08,1228.58,1223.7,1225.89,1022.21,1251701.04
2018-01-16 03:41:00,1227.15,1231.57,1226.79,1228.21,998.17,1220463.65
2018-01-16 03:42:00,1226.03,1227.53,1225.1,1227.15,451.33,552702.93
2018-01-16 03:43:00,1226.83,1227.25,1225.54,1226.03,157.75,194151.59
2018-01-16 03:44:00,1224.7,1226.83,1224.69,1226.83,296.59,363648.96
2018-01-16 03:45:00,1229.8,1230.03,1224.86,1225.01,675.73,828530.36
2018-01-16 03:46:00,1227.37,1230.49,1227.05,1229.8,413.96,508459.91
2018-01-16 03:47:00,1230.69,1230.69,1227.6,1227.6,267.99,329355.54
2018-01-16 03:48:00,1232.47,1232.77,1230.68,1230.69,360.54,444283.21
2018-01-16 03:49:00,1231.48,1233.41,1230.92,1232.47,252.77,311317.71
2018-01-16 03:50:00,1230.5,1233.39,1229.97,1231.48,323.31,398639.87
2018-01-16 03:51:00,1232.78,1232.95,1230.49,1230.49,171.82,211365.1
2018-01-16 03:52:00,1232.38,1234.57,1231.49,1232.78,253.43,312768.49
2018-01-16 03:53:00,1232.22,1232.99,1230.75,1232.38,200.73,247474.82
2018-01-16 03:54:00,1232.69,1233.86,1232.24,1232.24,125.35,154601.59
2018-01-16 03:55:00,1232.31,1233.03,1232.03,1232.72,216.16,266745.87
2018-01-16 03:56:00,1232.25,1232.58,1231.55,1232.47,161.37,198512.04
2018-01-16 03:57:00,1232.55,1232.7,1232.09,1232.26,59.01,73235.03
2018-01-16 03:58:00,1230.62,1232.58,1230.45,1232.55,256.88,316175.97
2018-01-16 03:59:00,1228.26,1230.65,1227.46,1230.62,371.31,455751.13
2018-01-16 04:00:00,1230.02,1230.4,1228.08,1228.26,252.68,312177.8
2018-01-16 04:01:00,1230.73,1230.9,1229.65,1230.02,279.66,346605.16
2018-01-16 04:02:00,1230.77,1231.1,1230.02,1230.73,268.59,330688.61
2018-01-16 04:03:00,1230.91,1232.6,1230.12,1230.32,426.51,524797.68
2018-01-16 04:04:00,1229.71,1230.95,1229.63,1230.91,312.8,384664.75
2018-01-16 04:05:00,1225.55,1229.67,1225.35,1229.67,627.48,769927.08
2018-01-16 04:06:00,1226.65,1227.21,1224.71,1225.55,560.24,688575.58
2018-01-16 04:07:00,1223.3,1226.65,1222.96,1226.65,1022.68,1253533.0
2018-01-16 04:08:00,1225.15,1226.38,1222.6,1223.3,1215.84,1487785.24
2018-01-16 04:09:00,1224.05,1225.7,1223.9,1225.15,424.98,520206.77
2018-01-16 04:10:00,1224.15,1224.15,1223.52,1224.05,259.96,318890.78
2018-01-16 04:11:00,1225.13,1225.91,1224.09,1224.35,366.63,449948.88
2018-01-16 04:12:00,1225.85,1225.85,1223.81,1225.13,200.32,246477.83
2018-01-16 04:13:00,1225.97,1226.7,1225.38,1225.85,161.26,197796.13
2018-01-16 04:14:00,1226.88,1228.88,1225.96,1225.97,783.13,964845.25
2018-01-16 04:15:00,1227.36,1227.72,1226.67,1226.88,328.69,403556.0
2018-01-16 04:16:00,1228.68,1228.68,1227.28,1227.36,642.55,787111.29
2018-01-16 04:17:00,1229.13,1229.82,1228.68,1228.68,318.95,392606.63
2018-01-16 04:18:00,1229.53,1229.94,1228.72,1228.72,593.66,726476.32
2018-01-16 04:19:00,1229.93,1229.99,1229.28,1229.52,139.62,171540.07
2018-01-16 04:20:00,1229.24,1230.06,1229.23,1229.81,201.05,249071.02
2018-01-16 04:21:00,1226.6,1229.01,1226.6,1229.0,239.92,295970.55
2018-01-16 04:22:00,1223.61,1226.75,1223.18,1226.6,539.69,659869.52
2018-01-16 04:23:00,1224.47,1224.47,1222.23,1223.05,274.2,334791.25
2018-01-16 04:24:00,1224.13,1224.92,1223.92,1224.47,108.15,133123.27
2018-01-16 04:25:00,1225.69,1225.69,1224.09,1224.13,251.3,307288.95
2018-01-16 04:26:00,1223.87,1225.78,1223.26,1225.69,154.35,190284.18
2018-01-16 04:27:00,1225.35,1225.56,1222.8,1223.98,249.78,306475.75
2018-01-16 04:28:00,1223.55,1225.35,1223.28,1225.35,171.17,210463.58
2018-01-16 04:29:00,1224.52,1224.81,1223.27,1223.55,221.05,272513.35
2018-01-16 04:30:00,1223.94,1224.56,1223.86,1224.0,126.12,154975.46
2018-01-16 04:31:00,1224.44,1224.7,1223.94,1223.94,266.21,325847.26
2018-01-16 04:32:00,1225.67,1226.0,1224.38,1224.38,236.76,291107.21
2018-01-16 04:33:00,1230.12,1230.23,1225.65,1225.67,376.23,462903.83
2018-01-16 04:34:00,1231.31,1231.35,1230.06,1230.12,214.89,264487.39
2018-01-16 04:35:00,1234.69,1234.79,1231.31,1231.31,324.02,400352.85
2018-01-16 04:36:00,1233.77,1234.69,1233.22,1234.69,270.32,334009.08
2018-01-16 04:37:00,1233.99,1234.15,1233.77,1233.77,134.13,166095.21
2018-01-16 04:38:00,1234.34,1234.37,1233.97,1233.99,166.01,205526.86
2018-01-16 04:39:00,1234.56,1235.4,1234.18,1234.34,103.39,127788.95
2018-01-16 04:40:00,1234.66,1234.86,1234.22,1234.56,237.4,293512.91
2018-01-16 04:41:00,1234.22,1234.82,1233.27,1234.66,162.33,201585.29
2018-01-16 04:42:00,1233.69,1234.09,1233.13,1233.78,178.46,221258.34
2018-01-16 04:43:00,1233.56,1234.42,1233.56,1233.67,158.44,195748.02
2018-01-16 04:44:00,1234.59,1234.59,1233.44,1233.54,294.17,363454.09
2018-01-16 04:45:00,1236.75,1237.91,1234.5,1234.56,303.26,375089.96
2018-01-16 04:46:00,1238.89,1238.91,1236.75,1236.75,572.86,708752.34
2018-01-16 04:47:00,1238.93,1238.93,1237.48,1238.89,165.56,206482.68
2018-01-16 04:48:00,1236.95,1239.16,1236.24,1238.69,188.99,234287.44
2018-01-16 04:49:00,1238.05,1238.58,1236.89,1236.95,241.99,300416.84
2018-01-16 04:50:00,1236.65,1237.88,1236.36,1237.88,95.56,118315.38
2018-01-16 04:51:00,1236.8,1237.37,1235.72,1236.65,247.56,305889.19
2018-01-16 04:52:00,1237.05,1238.13,1236.07,1236.79,215.83,266803.3
2018-01-16 04:53:00,1235.94,1237.07,1235.93,1237.07,63.17,78431.66
2018-01-16 04:54:00,1235.75,1236.53,1235.5,1235.54,188.9,233328.63
2018-01-16 04:55:00,1234.81,1236.33,1234.45,1235.77,92.49,114689.15
2018-01-16 04:56:00,1232.92,1234.81,1232.9,1234.81,204.24,253780.62
2018-01-16 04:57:00,1232.88,1233.08,1231.23,1232.92,100.42,123953.76
2018-01-16 04:58:00,1231.69,1233.16,1231.69,1232.88,160.27,197583.84
2018-01-16 04:59:00,1232.07,1232.46,1230.2,1231.69,105.79,131000.98
2018-01-16 05:00:00,1231.1,1232.15,1230.81,1232.02,193.68,238702.81
2018-01-16 05:01:00,1228.48,1231.1,1227.9,1231.1,231.79,285641.01
2018-01-16 05:02:00,1226.77,1228.72,1226.77,1228.48,369.2,453138.75
2018-01-16 05:03:00,1225.12,1227.36,1225.12,1226.77,240.74,294716.63
2018-01-16 05:04:00,1225.39,1225.75,1224.32,1225.12,418.88,512711.25
2018-01-16 05:05:00,1224.37,1225.39,1223.82,1225.39,215.52,263645.08
2018-01-16 05:06:00,1225.34,1225.34,1224.29,1224.37,288.8,352878.0
2018-01-16 05:07:00,1225.59,1225.75,1225.42,1225.64,237.69,291844.98
2018-01-16 05:08:00,1226.17,1227.06,1225.56,1225.59,342.33,419255.28
2018-01-16 05:09:00,1226.61,1226.71,1225.24,1225.86,367.39,449632.1
2018-01-16 05:10:00,1227.05,1227.57,1225.97,1226.61,419.03,537699.17
2018-01-16 05:11:00,1227.99,1228.16,1226.36,1226.7,206.2,254327.64
2018-01-16 05:12:00,1227.51,1228.65,1227.04,1227.99,312.81,384509.57
2018-01-16 05:13:00,1228.25,1228.95,1227.22,1227.75,194.69,239910.23
2018-01-16 05:14:00,1228.13,1228.93,1227.2,1228.48,214.26,262825.81
2018-01-16 05:15:00,1228.36,1228.82,1228.04,1228.5,236.41,290346.16
2018-01-16 05:16:00,1229.43,1229.47,1228.36,1228.36,215.25,266513.44
2018-01-16 05:17:00,1229.01,1229.44,1228.47,1229.43,435.56,534976.53
2018-01-16 05:18:00,1227.64,1229.11,1226.46,1229.01,538.63,659141.23
2018-01-16 05:19:00,1224.8,1227.64,1224.49,1227.64,339.0,415138.8
2018-01-16 05:20:00,1222.15,1224.8,1221.98,1224.8,1284.57,1565856.76
2018-01-16 05:21:00,1225.43,1225.62,1221.88,1222.15,534.32,653892.79
2018-01-16 05:22:00,1225.56,1226.4,1225.02,1225.43,310.56,381582.78
2018-01-16 05:23:00,1223.97,1225.67,1223.62,1225.48,166.28,203893.58
2018-01-16 05:24:00,1224.88,1224.92,1223.34,1224.06,308.9,377835.91
2018-01-16 05:25:00,1225.04,1225.04,1224.74,1224.97,80.01,97904.94
2018-01-16 05:26:00,1225.99,1226.06,1225.04,1225.04,185.81,227513.0
2018-01-16 05:27:00,1225.61,1226.19,1224.95,1225.99,231.36,283371.41
2018-01-16 05:28:00,1225.36,1227.36,1224.88,1225.61,491.5,601494.69
2018-01-16 05:29:00,1225.9,1225.94,1224.83,1225.66,233.91,286262.78
2018-01-16 05:30:00,1225.81,1225.91,1225.06,1225.88,189.74,232706.54
2018-01-16 05:31:00,1225.8,1225.92,1225.39,1225.81,132.14,161961.94
2018-01-16 05:32:00,1228.29,1228.29,1225.76,1225.8,233.7,286591.04
2018-01-16 05:33:00,1229.45,1229.86,1227.8,1228.29,240.02,294349.36
2018-01-16 05:34:00,1236.73,1236.73,1229.31,1229.45,690.01,847968.2
2018-01-16 05:35:00,1235.97,1236.22,1234.5,1235.85,782.4,964737.55
2018-01-16 05:36:00,1238.63,1239.06,1236.3,1236.3,311.87,386591.22
2018-01-16 05:37:00,1240.45,1240.94,1238.84,1238.92,446.1,551810.84
2018-01-16 05:38:00,1239.94,1241.77,1239.59,1240.45,374.39,463736.03
2018-01-16 05:39:00,1239.63,1240.07,1238.58,1239.94,251.63,311723.84
2018-01-16 05:40:00,1239.08,1239.43,1238.21,1239.3,204.85,254239.22
2018-01-16 05:41:00,1237.95,1239.46,1237.76,1239.08,105.73,130869.47
2018-01-16 05:42:00,1235.65,1238.23,1235.65,1237.95,149.19,185169.09
2018-01-16 05:43:00,1235.13,1236.22,1234.94,1235.65,459.75,569476.58
2018-01-16 05:44:00,1235.93,1236.13,1234.77,1235.13,146.81,181481.41
2018-01-16 05:45:00,1235.0,1236.15,1234.97,1235.96,108.54,134359.88
2018-01-16 05:46:00,1234.25,1235.31,1234.21,1235.0,140.41,173397.48
2018-01-16 05:47:00,1234.37,1235.04,1234.09,1234.28,86.8,107727.48
2018-01-16 05:48:00,1233.88,1234.37,1233.74,1234.37,153.57,189745.7
2018-01-16 05:49:00,1232.64,1234.18,1231.9,1233.88,236.38,291865.97
2018-01-16 05:50:00,1231.47,1232.98,1231.39,1232.64,210.58,259291.41
2018-01-16 05:51:00,1231.92,1232.54,1231.06,1231.47,209.02,258203.12
2018-01-16 05:52:00,1233.33,1234.12,1231.82,1231.92,216.15,267271.45
2018-01-16 05:53:00,1234.14,1234.2,1233.06,1233.06,59.12,73321.9
2018-01-16 05:54:00,1234.34,1234.52,1233.8,1234.14,141.5,175343.25
2018-01-16 05:55:00,1233.53,1234.71,1233.33,1234.34,262.69,324381.83
2018-01-16 05:56:00,1233.91,1234.1,1233.3,1233.3,87.38,108124.62
2018-01-16 05:57:00,1233.47,1234.72,1233.26,1233.91,248.29,306317.62
2018-01-16 05:58:00,1233.51,1233.51,1232.93,1233.47,111.84,137947.3
2018-01-16 05:59:00,1234.15,1234.15,1233.11,1233.51,217.48,267957.19
